2.黨部與志工隊、協會應每月合作。例:舉辦市黨部的
講座課程、客廳會、節日活動等。行政區域資源分配應
平均,避免資源集中在單一選區。
3.面對問題vs解決問題
_把小問題解決了,就沒有大問題。
_你不解決問題,問題會解決你。
_解決現在問題,避免以後發生,再追究責任。
稽核查帳工作,即列出問題,追蹤,設計控制點。因
此,阿北的問題論,我十分有共鳴。確實,政治不難,
正常就好。
參選理念:
2019年,謝謝台中後援會,讓我認識這股站出來的良善
力量。
2023年,謝謝芒果紅紫陸戰隊,再次凝聚良善小草。
我們站路口與市場,誕生「蛙蛙炸裂應援舞」,接力賽
「扛阿北」。看見幹部們的集思廣益與執行力,深知這
一切都是阿北的心存善念所凝聚!每一小草大於一,n
次方後,即看見美好台灣。
2024年,感恩369萬票的鼓勵。
「挺kp-台中萌蛙陸戰隊」經營FB、TikTok、YT與IG,
成立「臺中市美好台灣小草推廣協會」走入社區;廟口
義剪、壯士代早安圖、淨山、自行車、捐血、親子活動
等。我們都是柯文哲,為美好台灣而努力。謝謝核心幹
部芒果&紅紫&小新!為公義的堅持勇氣、相信志工、
照顧志工。"

"台中市",4,,"楊
幸
宜",68,女,無,"台
中
市","烏
日
區",,"業務經理
醫美諮詢師","1.司法公正、改革,程序正義。
2.改善環境與空汙問題。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"台中市",5,,"黃
楓
仁",80,男,無,"台
中
市","大
肚
區","國立高雄第一科技
大學 金融系碩士
班金融組","金融保險富邦人壽業務
主任","1.免費協助黨員有關車禍調解及勞資糾紛的問題諮詢
2.持續協助推廣藍綠以外的第三勢力給民眾們認識
3.傳遞民眾黨科學/理性/務實的價值觀
4.協助台中地區2026選舉相關事宜
5.成立協會,協助海線地區辦理相關活動"

"台中市",6,,"王
冠
忠",79,男,"原
住
民","台
中
市","大
雅
區",大漢技術學院,"峻程工程有限公司 負
責人
空軍防砲303營中士
傑和機電有限公司擔任
機電主任
峻程工程有限公司擔任
負責人","政見:
1.黨主席唯一支持柯文哲。
2.持續推廣民眾黨,穩固台灣第三勢力。
3.對的事情「做」,不對得事情我們大聲說「錯」,努
力監督黨務。
4.推動黨員照顧,不定時與市黨部辦理各項活動(例如:
客廳會、講座課程、節慶活動),鞏固內部黨員。「養
兵千日,用在一時」,平常不做耕耘,哪裡會有果實
吃。
參選理念:
台灣真的很需要第三勢力,2023年5月20日柯文哲不畏
風雨在淡水宣布參選2024總統大選,當時我心想,終
於...有心中理想的候選人了。但在這資訊爆炸的時代,
都沒有一個媒體願意幫忙柯文哲打廣告,於是我參加了
台中芒果&紘子陸戰隊,不管颳風、下雨、白天、晝
夜,我們都站在路口,把自己當作行動的傳統媒體,為
的就是我們的下一代。看著現在台灣環境,會想著「現
階段我們都這麼辛苦了,我們的下一代一定會更辛
苦」。為了下一代,我選擇挺身而出,站出來支持台灣
第三勢力,不管路途奪艱難,我都會堅持下去。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"台中市",7,,"林
均
昱",84,男,無,"台
中
市","南
屯
區","國立政治大學法律
學碩士","機構律師
受僱律師
新北市陳世軒議員服務
處法律諮詢律師","1.作為黨員代表監督黨職、公職人員,揭發黨內弊端與
防止投機份子舞弊,並推動黨內規章之修訂與更新(目
前現行規章存有漏洞)。
2.有鑑於民眾黨組織能力不如藍、綠兩黨,故希望努力
促進中央黨部、各地方黨部,以及黨員間彼此互相交
流,增進垂直與橫向連結。
3.推動各地方黨部整合在地人才與資源,打造黨內人才
庫,並提供在地選民更優質之選民服務。"

"台中市",8,,"張
元
䅍",84,男,無,"台
中
市","清
水
區","台灣大學國家發展
研究所碩士",,"參選理念:元䅍過去在立法院服務,也曾協助地方選
舉,深知地方打拼的無奈與艱苦,故想為大家推薦自
己,為地方發聲!
政見說明:
1. 每季黨員慶生會
推動地方黨部每季舉辦黨員慶生會,藉此增強黨員間的
互動,讓黨內的關係更緊密。同時可在慶生會中提供黨
務報告,分享黨的最新政策與活動資訊。
實施方式:針對當季生日的黨員寄發邀請,提供簡單的
茶點和互動活動,並邀請立法委員、議員出席同樂。
2. 黨員心聲CALL IN節目
推動YT民眾之聲有固定的「黨員心聲CALL IN」節目,
讓黨員有平台分享對黨的建議、疑問或想法。
實施方式:現今地方小草協會已陸續成長,邀請各協會
理事長、黨代表,收集地方黨員心聲,來民眾之聲的節
目,透過雙向溝通的橋樑,讓黨員的聲音可以被聽見。
3. 黨員培訓課程
推動地方黨部定期舉辦課程或座談會,可以是政治領
域,也有生活向的如編織、插花、書法等,認真工作、
好好生活。
實施方式:地方黨部可透過線上調查地方黨員想要學習
的領域,如領導能力、溝通技巧或是生活類的主題,邀
請專業講師或學者定期授課,並提供證書鼓勵。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"台中市",9,,"陳
永
祥",60,男,無,"台
中
市","沙
鹿
區",東海大學法律系,"臺中沙鹿區六路里里長
越南公準法律事務所所
長
越南公準法律事務所","選我 我願挺身而出 絕對找得到人 堅持理性科學務實
創造美好台灣
*聆聽黨員聲音  協助黨中央工作完善 和諧黨內
*審慎監督推派中央委員中評委員
*基層實幹 寧靜革命 落實政治在生活的每一天
*提供法律專長 改善不適當黨章規章
*為黨開疆闢土 地方組織建立擴張
*強化黨與地方生活連結 力求票票真正入櫃"

"台中市",10,,"吳
尚
諭",93,男,無,"台
中
市","大
里
區","國立高雄科技大學
環境與安全衛生工
程系","學生台灣民眾黨第二屆
黨員代表
台灣民眾黨高雄市黨部
青年部副主任","在2015年,當時還是國中生的我,非常納悶為何在一時
之間所有的版面都是柯文哲這個人,後來看了跟柯文哲
有關的所有報導與文章之後,我心裡面認定,這個人果
然不是個普通的人物。
財政紀律、公開透明以及對國家發展的遠見,這是我從
未在台灣實際看過的政治人物。理性、務實、科學,我
相信這樣子的理念,可以讓台灣的未來變得不一樣,這
樣子的信念,讓我願意付出自己的時間和大家一起努
力。十六歲那年,我申請加入台灣民眾黨,同時也開始
在地方當志工,和最熱血的大家一起在前線奮鬥。
如今已經是大學生的我,看到了一個政黨的黨主席被如
此糟蹋,即使柯文哲說他願意犧牲自己,是為了讓大家
能夠清楚看見掌權者的險惡,但這在支持者的心中,是
多麼痛的一件事。
也許,柯文哲總有一天會退休;也許,台灣民眾黨的黨
主席總有一天也會換人。但是,清廉、勤政、愛民、愛
鄉土,這樣子的理念是我們絕對不能拋棄的,正是因為
這些理念被其他人拋棄了,才有我們民眾黨今天能夠站
上檯面的機會。我們絕對不能,也不允許,讓柯文哲所
主張的理念被踐踏。
台灣民眾黨是個年輕的政黨,而青年也是國家的未來與
希望,如果你認為青年在台灣民眾黨需要有一席之地,
那麼我會是最佳的候選人。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"台中市",11,,"楊
瓊
瑛",64,女,無,"台
中
市","北
區","靜宜大學 觀光事
業學系","國小特教代理教師
日本語教師
旅行社日本線 線控
身心障礙者社服機構教
保師
台灣民眾黨第一屆黨員
代表","政見 :
1. 不參選民代,以平民角色秉持小草、志工之初衷,來
擔任黨代表。
2. 您說,瓊瑛我來為您發聲及解惑。
3. 爭取中央評議委員。在調查黨員違紀行為及裁決黨員
除名或其他違紀處
分上,能更為符合黨員的期待及時效性。
4. 請黨中央說明: 民眾黨不分區「兩年條款」是否有完
整配套及現行進度
為何,以及是否適用於8位立委全員。
5. 監督地方黨部在預算執行上,是否偏頗某地區或特定
人士,或公財私用
或浮報。
6. 極力要求地方黨部主動召開黨代表月會及黨員交流活
動。
7. 黨代表與黨中央直接會議,三或四個月一回。較能充
分又及時地表達
黨員們的意見或建議。
8. 活化地方黨部服務處,更靈活應用其空間及時段。不
定時舉辦活動,維
繫黨員情感及開發異温層走入服務處,進而有機會
來認識民眾黨。服
務時段也應配合黨員需求,適度把夜間及六日考量
進入。
參選理念 :
1. 不允許柯文哲被犧牲。
2. 只要柯文哲不放棄,瓊瑛(紘子)我也不會放棄 !
3.「心存善念,盡力而為」就是在心中想著「台灣因為
有我,可以變得更好」。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"台中市",12,,"邱
于
珊",51,女,無,"台
中
市","北
屯
區","東海大學管理學院
高階經營管理碩士
台中市黨部副主任
委員
2022當選黨員代表","營建業
日麗開發建設股份有限
公司","振興北屯 為民發聲
居住:
★ 爭取過建平價社會住宅,降低租金
★ 社會住宅托嬰托幼,延伸照護時間
教育:
★ 落實雙語教育,提高國際競爭力
★ 提高生育補助,減緩少子化狀況
★ 增設公立幼兒園、非營利幼兒園
觀光:
★ 爭取大坑風景區遊客中心
★ 推廣北屯在地商家,振興商圈經濟
勞工:
★ 爭取降低企業稅收,增加勞工薪資
★ 媒合工作機會,落實產學接軌
安全:
★ 加強社區巡邏,保障市民安全
★ 落實路平燈亮專案,減少意外"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"台中市",13,,"王
文
成",84,男,無,"台
中
市","龍
井
區","德育護理健康學院
(經國管理暨健康
學院)餐旅管理系","租賃住宅管理人員兼社
區總幹事
2022西屯市議員無黨籍
候選人-助理
亞東物業
世大運選手村C區-房務
執行特助","1. 推動空污改善,提升公共健康。
受到魏嘉慶醫師的啟發,我瞭解到好的空氣與醫療體系
對社會的重要性。我將優先推動黨內對於空污治理與公
共健康的相關政策。這是台中及全台民眾共同面臨的重
要挑戰,對民眾健康與生活品質影響深遠。未來可結合
醫療與環保專家,提出務實、有效的解決方案,讓民眾
的健康得到更全面的保障。
2. 強化青年參與,激發創新力量 。
作為民眾黨台中青年團的一員,我深信青年是社會變革
的驅動力。我將致力於推動更多青年參與黨務與公共事
務,並搭建跨部門協作平台,讓年輕人的創意成為黨內
決策的重要部分。
3. 延續卓越的組織與選舉經驗。
在柯文哲主席參選總統期間,我擔任中央黨部KP陸戰
隊成員,參與許多志工團的運作,結合我協助過西屯市
議員無黨籍候選人,曾崇芳醫師選舉的經驗,積累了寶
貴的選戰基礎。這些經驗將使我在擔任黨代表時,能夠
高效支持選務籌備及活動運營,強化黨的戰鬥力。
4.加強黨內與外部社群的聯繫。
大學期間我曾在世大運選手村服務,第一次接觸到當時
是台北市長的柯文哲主席,深感領袖與基層交流的重要
性。我將推動更頻繁的黨內外互動與社群媒體文宣,強
化黨的社會基本盤,吸引更多專業人才加入。"

"台中市",14,,"王
雅
惠",67,女,無,"台
中
市","大
甲
區",嶺東工商,"銷售人員
王記農產品實業有限公
司
瑋綸商行","1.活絡地方經濟,發展社區特色人文關懷
2.打造友善生育環境與支援,提高台灣生育率
3.主張反廢死,為被害者聲張正義
4.程序正義、司法公平、國會改革、大法官需受制衡"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"台中市",15,,"王
慧
娟",68,女,無,"台
中
市","外
埔
區","弘光科技大學 護
理系","醫護人員
大甲光田洗腎中心",熱心服務

"台中市",16,,"林
坤
詮",74,男,無,"台
中
市","大
里
區","台中市大明高中
(高職部)","銷售服務業
禾聯碩股份有限公司","作為黨代表參選人,首先,我將致力於推動黨內民主機
制,確保決策過程公開透明,讓黨員擁有更多表達意見
的管道,並增加對決策的參與權。其次,我積極支持青
年參政,推動創建青年參與平台,提供培訓與資源,讓
更多年輕人能夠參與政策制定,帶動世代交替。最後,
我將強化社會關懷政策,推動教育公平及環保議題,提
升全民福祉。我希望為黨與社會的進步貢獻力量。"

"台中市",17,,"詹
隆
祥",48,男,無,"台
中
市","石
岡
區",全德高級工商,"川可實業社/智鎂實業
社總經理
自營消毒清潔公司","各位黨員同志們...大家好!
我是台灣民眾黨台中黨代表參選人詹隆祥
學歷:全德工商
民間職業: 環境保護公司  總經理
政黨經歷:於2022年入黨成為終身黨員
桃園市黨部總顧問
桃園市黨部哲友會總會長。
這次參選黨代表的原由:
票選出能執行柯文哲主席理念的中央委員,
對地方黨務盡心盡力推行
團結黨部選務活動
未  來:近期黨部被外界所誤導,造成一些不必要的
困擾,所以我想為黨做些事來,台中亦是我
的第2故鄉,再次為黨部凝聚團結力量,增
設地方據點,深入地方社團。
懇請各位的支持投我一票。
感謝各位  心存善念  盡力而為"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"台中市",18,,"阮
俊
浩",63,男,無,"台
中
市","大
里
區",南開工專,"英達信電子有限公司
雅拓萊科技有限公司","1.堅持黨部理念,深耕地方及小草協會功能。
2.中央黨部與地方黨員之意見溝通橋樑。
3.協助改善中央及地方黨部的缺點。
4.改善目前不適當之黨章規範。
5.監督財務紀律,人事任用,經費使用狀況。"

"台中市",19,,"左
嘉
偉",70,男,無,"台
中
市","西
區",,國興保全公司保全,"參選理念:
台灣民眾黨成立經歷了大大小小選舉,目前的選舉路線
也已經實行了五年。但是,至此路線方針是正確的嗎?
目前的成果,區域立委0席,全國縣市議員佔910席中的
14席。而這就是跟地方黑金勢力杯觥交錯,收取建設公
司財團政治獻金的所謂現實主義、務實政治的成果嗎?
我自始自終堅信柯P清白,但是他目前也因為上述“政
治實務”的模式,讓自己陷入司法上的麻煩也是事實,
是誰引導這個政治素人,讓他認為這種經營模式才是所
謂“政治實務”的呢?
日本共產黨是一個百年歷史的政黨,但是他們從沒有執
政過,更不用說常在各地選舉落敗,席次總難以有所突
破,但是他們至今仍然在日本擁有一定程度支持率,為
什麼?因為一個政黨能讓人尊重的是堅守原則,能遺留
給後代的是堅持政治中心思想。
危機就是轉機,台灣民眾黨要藉此機會進行轉型,轉型
成一個真正意義上的理念型的政黨,成為台灣一個跳脫
藍綠意識形態之外的選擇,這就是我的參選理念。
如果你支持的是台灣要有一個真正跳脫藍綠路線模式之
外的理念型第三勢力政黨,請支持我參選黨代表,讓我
開始在這個黨內聚集更多共同有這個想法的人,謝謝。"

